Timestamp,Grid emission factor,Total conventional power plant,Total electricity demand,Total grid emissions
2020-08-12T12:00:00,288.148,36.321,72.369,23595.038
2020-08-12T13:00:00,283.098,36.561,74.049,23397.431
2020-08-12T14:00:00,285.172,36.472,73.344,23105.845
2020-08-12T15:00:00,303.745,36.283,69.661,23044.406
2020-08-12T16:00:00,332.503,35.872,66.889,23584.606
2020-08-12T17:00:00,362.6,36.863,65.044,24296.623
2020-08-12T18:00:00,384.662,38.293,63.956,24703.195
2020-08-12T19:00:00,401.743,38.411,63.271,24674.456
2020-08-12T20:00:00,409.199,38.083,59.602,24572.364
2020-08-12T21:00:00,400.64,36.92,59.7,24210.527
2020-08-12T22:00:00,397.65,36.637,55.995,23793.29
2020-08-12T23:00:00,396.075,35.967,55.474,23037.776
2020-08-13T00:00:00,386.621,35.049,54.312,21673.408
2020-08-13T01:00:00,385.826,34.96,54.586,21422.745
2020-08-13T02:00:00,383.075,34.66,54.783,21105.148
2020-08-13T03:00:00,387.507,34.688,54.91,21107.647
2020-08-13T04:00:00,397.276,34.497,54.468,21049.976
2020-08-13T05:00:00,415.645,35.199,54.805,21747.664
2020-08-13T06:00:00,437.676,36.538,56.91,23467.369
2020-08-13T07:00:00,434.622,37.648,61.3,24263.837
2020-08-13T08:00:00,420.389,38.264,63.847,24689.16
2020-08-13T09:00:00,395.724,38.329,65.883,24669.269
2020-08-13T10:00:00,370.592,38.769,68.47,24720.279
2020-08-13T11:00:00,357.829,38.302,70.229,24571.682
2020-08-13T12:00:00,339.339,37.72,69.775,23568.144
2020-08-13T13:00:00,333.556,36.823,69.06,22875.178
2020-08-13T14:00:00,340.219,37.192,69.691,23353.416
2020-08-13T15:00:00,358.836,37.66,68.52,24194.288
2020-08-13T16:00:00,370.502,37.772,66.996,24188.626
2020-08-13T17:00:00,388.054,38.298,66.011,24311.429
2020-08-13T18:00:00,402.268,38.962,63.384,24212.168
2020-08-13T19:00:00,418.199,39.464,61.022,24121.93
2020-08-13T20:00:00,436.681,39.566,58.896,24520.704
2020-08-13T21:00:00,442.147,38.484,58.33,24463.063
2020-08-13T22:00:00,444.215,38.006,56.164,24243.413
2020-08-13T23:00:00,448.79,37.824,52.669,24039.857
2020-08-14T00:00:00,454.754,37.848,52.906,23932.945
2020-08-14T01:00:00,457.782,37.896,53.146,23540.69
2020-08-14T02:00:00,456.41,37.055,52.718,22784.674
2020-08-14T03:00:00,459.99,36.414,52.124,22288.384
2020-08-14T04:00:00,462.968,36.435,53.148,22324.43
2020-08-14T05:00:00,467.135,36.907,55.426,22794.028
2020-08-14T06:00:00,479.959,37.706,57.099,24128.713
2020-08-14T07:00:00,466.748,39.503,59.721,24766.702
2020-08-14T08:00:00,442.48,39.967,62.252,24808.425
2020-08-14T09:00:00,421.465,39.464,65.054,24748.771
2020-08-14T10:00:00,402.077,39.194,66.843,24775.747
2020-08-14T11:00:00,386.413,39.261,68.91,24792.454
2020-08-14T12:00:00,376.997,38.723,68.733,24722.424
2020-08-14T13:00:00,369.812,37.328,68.575,24204.381
2020-08-14T14:00:00,369.353,37.085,66.574,24030.314
2020-08-14T15:00:00,378.737,37.028,65.071,24003.018
2020-08-14T16:00:00,396.774,37.409,63.669,24146.283
2020-08-14T17:00:00,426.713,37.996,61.706,24486.89
2020-08-14T18:00:00,450.02,38.683,60.074,24484.384
2020-08-14T19:00:00,481.186,39.278,58.691,24680.268
2020-08-14T20:00:00,497.44,38.922,55.411,24427.271
2020-08-14T21:00:00,492.344,38.914,54.84,24132.348
2020-08-14T22:00:00,493.912,37.387,52.75,23524.812
2020-08-14T23:00:00,490.974,36.198,49.629,22761.946
2020-08-15T00:00:00,478.757,34.93,46.866,21465.999
2020-08-15T01:00:00,480.688,34.03,44.87,20866.0
2020-08-15T02:00:00,485.138,33.289,44.12,20390.477
2020-08-15T03:00:00,479.072,33.894,45.866,20228.365
2020-08-15T04:00:00,479.206,33.842,45.743,20138.375
2020-08-15T05:00:00,485.569,33.107,44.599,20153.741
2020-08-15T06:00:00,478.026,32.761,45.9,20021.922
2020-08-15T07:00:00,455.446,33.217,47.951,20363.632
2020-08-15T08:00:00,417.656,32.613,50.682,19868.467
2020-08-15T09:00:00,383.754,32.464,54.216,19806.756
2020-08-15T10:00:00,345.817,31.885,57.565,19307.777
2020-08-15T11:00:00,312.749,30.942,58.997,18329.577
2020-08-15T12:00:00,299.227,30.919,58.581,18173.916
2020-08-15T13:00:00,293.124,31.597,59.453,18092.303
2020-08-15T14:00:00,302.064,32.084,58.464,18357.586
2020-08-15T15:00:00,316.894,31.458,56.183,18382.966
2020-08-15T16:00:00,339.456,31.319,55.433,18640.196
2020-08-15T17:00:00,378.12,32.688,54.267,19902.625
2020-08-15T18:00:00,420.681,34.859,52.404,21413.302
2020-08-15T19:00:00,444.556,36.206,50.946,21741.024
2020-08-15T20:00:00,457.115,36.739,48.84,21809.235
2020-08-15T21:00:00,461.097,36.52,47.855,21892.247
2020-08-15T22:00:00,464.386,35.416,46.383,21715.375
2020-08-15T23:00:00,464.613,34.221,45.743,21098.982
2020-08-16T00:00:00,457.469,31.945,43.218,19413.858
2020-08-16T01:00:00,442.914,31.298,42.454,18470.343
2020-08-16T02:00:00,443.32,30.356,41.702,17826.534
2020-08-16T03:00:00,435.459,30.102,42.255,17183.369
2020-08-16T04:00:00,431.007,30.294,43.211,17007.925
2020-08-16T05:00:00,430.633,29.926,43.338,16923.092
2020-08-16T06:00:00,425.229,29.427,42.482,16927.427
2020-08-16T07:00:00,397.338,29.351,43.809,16961.621
2020-08-16T08:00:00,355.821,29.276,46.25,16766.37
2020-08-16T09:00:00,317.502,29.145,49.578,16803.777
2020-08-16T10:00:00,269.621,28.579,55.145,16060.177
2020-08-16T11:00:00,230.287,28.127,60.095,15024.789
2020-08-16T12:00:00,211.858,27.474,59.801,14311.831
2020-08-16T13:00:00,212.904,27.306,58.113,14322.2
2020-08-16T14:00:00,222.006,27.408,56.885,14606.22
2020-08-16T15:00:00,233.09,27.695,56.287,14608.114
2020-08-16T16:00:00,266.63,27.791,53.444,15486.354
2020-08-16T17:00:00,325.635,29.998,51.65,17841.344
2020-08-16T18:00:00,390.133,33.411,52.058,20591.015
2020-08-16T19:00:00,427.711,34.886,49.902,21572.713
2020-08-16T20:00:00,432.28,35.116,50.291,21748.956
2020-08-16T21:00:00,416.687,34.723,50.292,21638.536
2020-08-16T22:00:00,402.838,34.177,49.222,21326.121
2020-08-16T23:00:00,396.068,33.533,47.388,20708.923
2020-08-17T00:00:00,379.056,31.583,46.657,18839.564
2020-08-17T01:00:00,379.727,31.386,45.357,18336.739
2020-08-17T02:00:00,393.145,31.925,45.381,18483.273
2020-08-17T03:00:00,407.572,32.54,45.509,18850.947
2020-08-17T04:00:00,419.517,32.888,46.23,19325.609
2020-08-17T05:00:00,453.258,34.242,48.772,21228.937
2020-08-17T06:00:00,484.708,37.29,54.015,24118.442
2020-08-17T07:00:00,473.303,39.643,58.669,25825.846
2020-08-17T08:00:00,453.66,41.305,61.851,26735.601
2020-08-17T09:00:00,432.653,41.535,64.061,27031.485
2020-08-17T10:00:00,401.748,40.479,66.658,26162.761
2020-08-17T11:00:00,385.44,40.311,68.252,26022.912
2020-08-17T12:00:00,373.084,39.798,68.59,25721.367
2020-08-17T13:00:00,366.708,38.947,68.962,25226.629
2020-08-17T14:00:00,373.092,38.913,67.135,25433.226
2020-08-17T15:00:00,392.734,39.413,66.237,26111.454
2020-08-17T16:00:00,410.471,39.574,64.63,26188.2
2020-08-17T17:00:00,429.01,40.913,62.711,26207.315
2020-08-17T18:00:00,457.553,41.392,61.672,26417.016
2020-08-17T19:00:00,480.123,42.037,60.092,26525.185
2020-08-17T20:00:00,496.809,41.892,57.999,26691.009
2020-08-17T21:00:00,503.431,42.087,55.847,26754.009
2020-08-17T22:00:00,513.031,41.051,53.086,26550.754
2020-08-17T23:00:00,520.481,39.872,51.517,26184.701
2020-08-18T00:00:00,519.301,39.649,51.646,25904.334
2020-08-18T01:00:00,511.559,38.997,52.683,25074.973
2020-08-18T02:00:00,504.83,38.289,51.817,24509.855
2020-08-18T03:00:00,502.497,38.076,52.595,24318.806
2020-08-18T04:00:00,501.268,38.123,52.644,24377.589
2020-08-18T05:00:00,504.249,39.087,55.095,25133.523
2020-08-18T06:00:00,508.782,40.022,57.071,26211.654
2020-08-18T07:00:00,487.812,41.105,59.859,26631.341
2020-08-18T08:00:00,457.77,40.722,62.745,26433.361
2020-08-18T09:00:00,420.764,40.211,65.617,26204.271
2020-08-18T10:00:00,383.519,39.456,68.156,25703.963
2020-08-18T11:00:00,364.037,39.239,69.424,25727.279
2020-08-18T12:00:00,357.655,39.2,68.783,25736.085
2020-08-18T13:00:00,352.595,39.129,68.764,25623.154
2020-08-18T14:00:00,355.449,38.371,67.132,25057.805
2020-08-18T15:00:00,366.138,38.649,66.032,25115.836
2020-08-18T16:00:00,386.394,39.52,65.481,25695.117
2020-08-18T17:00:00,423.807,40.136,63.555,26150.434
2020-08-18T18:00:00,458.656,41.266,61.462,26386.259
2020-08-18T19:00:00,487.376,42.294,59.536,26411.197
2020-08-18T20:00:00,505.811,42.122,57.898,26395.539
2020-08-18T21:00:00,510.312,41.983,56.491,26388.071
2020-08-18T22:00:00,527.428,40.609,53.454,26244.045
2020-08-18T23:00:00,535.809,39.811,50.64,26157.338
2020-08-19T00:00:00,527.216,39.895,49.979,25696.604
2020-08-19T01:00:00,523.433,39.625,50.796,25278.684
2020-08-19T02:00:00,520.66,38.592,50.881,24468.307
2020-08-19T03:00:00,517.613,38.171,51.185,24155.923
2020-08-19T04:00:00,516.229,38.058,51.843,24169.635
2020-08-19T05:00:00,517.365,38.884,53.711,24755.944
2020-08-19T06:00:00,519.499,40.345,56.179,25989.597
2020-08-19T07:00:00,489.024,40.742,59.654,26138.422
2020-08-19T08:00:00,443.124,40.559,63.025,26182.629
2020-08-19T09:00:00,394.492,39.353,66.506,25699.782
2020-08-19T10:00:00,351.884,38.116,67.915,24687.555
2020-08-19T11:00:00,333.24,37.663,68.52,24306.269
2020-08-19T12:00:00,330.171,37.593,68.873,24249.824
2020-08-19T13:00:00,327.168,36.73,69.097,23568.217
2020-08-19T14:00:00,333.993,37.149,68.202,23706.49
2020-08-19T15:00:00,350.595,36.919,65.43,23847.513
2020-08-19T16:00:00,374.819,37.665,63.633,24329.071
2020-08-19T17:00:00,412.834,38.423,63.881,24877.888
2020-08-19T18:00:00,454.396,40.385,61.096,25683.789
2020-08-19T19:00:00,482.942,41.442,58.801,25784.32
2020-08-19T20:00:00,495.674,40.893,58.039,25819.26
2020-08-19T21:00:00,491.328,39.866,57.832,25742.755
2020-08-19T22:00:00,473.56,39.292,54.804,25550.489
2020-08-19T23:00:00,449.114,37.413,52.142,24288.729
2020-08-20T00:00:00,414.522,34.422,51.707,21665.164
2020-08-20T01:00:00,381.895,33.43,52.52,20006.571
2020-08-20T02:00:00,364.1,32.537,52.807,18861.177
2020-08-20T03:00:00,360.481,31.816,53.25,18279.781
2020-08-20T04:00:00,376.584,32.092,51.921,18624.428
2020-08-20T05:00:00,415.639,34.526,53.39,21243.966
2020-08-20T06:00:00,431.885,36.247,57.391,23240.369
2020-08-20T07:00:00,426.988,38.0,61.098,24481.105
2020-08-20T08:00:00,406.441,39.208,62.35,24814.475
2020-08-20T09:00:00,386.97,38.417,64.943,24736.28
2020-08-20T10:00:00,350.864,37.171,69.288,24130.01
2020-08-20T11:00:00,319.983,36.357,72.041,23694.343
2020-08-20T12:00:00,305.536,36.318,71.962,23450.055
2020-08-20T13:00:00,302.939,36.272,69.598,23164.066
2020-08-20T14:00:00,310.559,35.893,68.181,22999.716
2020-08-20T15:00:00,329.809,36.82,66.831,23431.096
2020-08-20T16:00:00,363.64,38.613,65.221,24712.942
2020-08-20T17:00:00,407.294,39.465,65.328,25353.87
2020-08-20T18:00:00,445.051,41.245,62.646,25750.295
2020-08-20T19:00:00,477.344,41.91,60.773,25819.421
2020-08-20T20:00:00,486.206,41.517,58.904,25920.049
2020-08-20T21:00:00,476.219,40.58,58.207,25883.004
2020-08-20T22:00:00,457.69,39.326,55.665,25520.348
2020-08-20T23:00:00,430.916,37.837,53.35,24556.171
2020-08-21T00:00:00,382.856,34.303,52.657,21334.449
2020-08-21T01:00:00,339.684,31.533,52.176,18450.577
2020-08-21T02:00:00,324.409,30.215,52.359,17062.436
2020-08-21T03:00:00,325.311,30.185,52.788,17093.127
2020-08-21T04:00:00,315.895,30.037,55.217,16917.742
2020-08-21T05:00:00,329.045,30.941,55.303,17898.306
2020-08-21T06:00:00,349.368,32.454,58.324,19917.22
2020-08-21T07:00:00,337.293,32.881,64.51,20654.489
2020-08-21T08:00:00,315.95,33.235,64.976,20679.644
2020-08-21T09:00:00,297.776,34.469,65.921,20802.758
2020-08-21T10:00:00,282.086,33.543,68.615,20478.999
2020-08-21T11:00:00,267.763,32.39,70.987,19988.228
2020-08-21T12:00:00,247.464,31.255,71.281,18808.355
2020-08-21T13:00:00,238.121,30.823,72.023,18240.637
2020-08-21T14:00:00,232.673,30.058,70.224,17456.739
2020-08-21T15:00:00,244.898,30.125,67.6,17747.634
2020-08-21T16:00:00,273.005,31.197,65.247,18659.372
2020-08-21T17:00:00,322.134,33.348,64.51,20707.244
2020-08-21T18:00:00,362.093,33.852,62.542,21008.938
2020-08-21T19:00:00,389.103,34.572,60.004,21088.289
2020-08-21T20:00:00,398.618,34.546,57.439,21073.019
2020-08-21T21:00:00,399.612,34.777,55.09,21012.784
2020-08-21T22:00:00,398.535,34.203,52.111,20638.501
2020-08-21T23:00:00,396.627,33.016,50.194,19939.783
2020-08-22T00:00:00,382.372,30.794,46.677,18194.648
2020-08-22T01:00:00,358.838,28.309,45.274,16089.383
2020-08-22T02:00:00,333.863,26.2,44.598,14269.154
2020-08-22T03:00:00,303.666,25.007,44.936,12723.246
2020-08-22T04:00:00,291.644,25.002,46.501,12634.183
2020-08-22T05:00:00,283.218,24.066,46.135,12229.681
2020-08-22T06:00:00,269.961,23.643,48.02,12153.332
2020-08-22T07:00:00,270.161,24.38,49.933,12920.847
2020-08-22T08:00:00,264.708,25.373,51.384,13522.946
2020-08-22T09:00:00,250.462,25.915,54.016,13659.611
2020-08-22T10:00:00,228.3,25.388,57.654,13550.449
2020-08-22T11:00:00,197.095,23.94,60.495,12454.005
2020-08-22T12:00:00,175.701,23.125,61.054,11525.25
2020-08-22T13:00:00,163.652,23.142,61.921,10989.86
2020-08-22T14:00:00,161.698,23.2,61.755,10975.252
2020-08-22T15:00:00,157.141,22.688,62.138,10603.439
2020-08-22T16:00:00,169.423,23.397,59.934,11048.279
2020-08-22T17:00:00,200.654,24.468,57.215,12402.859
2020-08-22T18:00:00,236.628,24.949,55.176,13412.377
2020-08-22T19:00:00,285.952,26.428,51.513,14637.62
2020-08-22T20:00:00,300.901,27.442,48.909,14937.404
2020-08-22T21:00:00,303.187,27.14,47.865,14876.122
2020-08-22T22:00:00,294.993,26.52,46.684,14639.934
2020-08-22T23:00:00,279.699,25.277,46.124,13579.66
2020-08-23T00:00:00,265.696,23.752,43.29,12403.685
2020-08-23T01:00:00,250.764,22.291,42.278,11132.662
2020-08-23T02:00:00,251.162,22.579,41.16,10958.345
2020-08-23T03:00:00,256.15,22.612,41.73,11118.23
2020-08-23T04:00:00,249.147,21.852,41.864,10620.171
2020-08-23T05:00:00,242.025,21.947,43.123,10491.666
2020-08-23T06:00:00,236.913,21.983,42.529,10462.159
2020-08-23T07:00:00,231.156,22.54,43.237,10796.052
2020-08-23T08:00:00,204.21,22.104,47.749,10590.847
2020-08-23T09:00:00,164.7,21.177,52.616,9867.79
2020-08-23T10:00:00,146.895,21.454,56.677,9811.449
2020-08-23T11:00:00,136.736,20.609,58.82,9507.44
2020-08-23T12:00:00,133.363,19.616,57.778,9284.156
2020-08-23T13:00:00,133.723,19.704,57.494,9354.565
2020-08-23T14:00:00,137.711,20.066,56.174,9519.459
2020-08-23T15:00:00,143.391,20.135,55.126,9557.749
2020-08-23T16:00:00,158.473,21.018,55.233,10273.011
2020-08-23T17:00:00,196.772,23.036,53.625,12131.363
2020-08-23T18:00:00,251.471,26.355,52.106,14639.922
2020-08-23T19:00:00,308.147,29.272,49.898,16603.254
2020-08-23T20:00:00,335.615,30.417,48.835,17279.33
2020-08-23T21:00:00,347.959,30.393,47.185,17534.844
2020-08-23T22:00:00,356.965,30.928,45.647,17933.931
2020-08-23T23:00:00,359.765,30.466,44.14,17485.329
2020-08-24T00:00:00,356.132,29.423,43.651,16702.028
2020-08-24T01:00:00,350.338,29.091,43.865,16103.247
2020-08-24T02:00:00,345.918,28.738,44.54,15579.071
2020-08-24T03:00:00,360.878,29.45,44.61,16099.265
2020-08-24T04:00:00,390.161,30.217,44.159,17490.435
2020-08-24T05:00:00,421.167,32.463,46.958,19837.153
2020-08-24T06:00:00,436.592,35.414,53.214,21990.184
2020-08-24T07:00:00,437.595,37.779,57.978,23991.498
2020-08-24T08:00:00,411.097,39.362,61.166,24734.265
2020-08-24T09:00:00,377.995,39.411,62.671,24602.083
2020-08-24T10:00:00,354.53,38.777,65.789,24731.988
2020-08-24T11:00:00,340.092,38.074,68.035,24692.45
2020-08-24T12:00:00,336.921,38.996,66.902,25106.555
2020-08-24T13:00:00,339.022,39.393,66.31,25242.871
2020-08-24T14:00:00,342.37,39.086,65.42,25332.317
2020-08-24T15:00:00,344.8,38.574,65.753,25312.253
2020-08-24T16:00:00,361.183,39.081,63.995,25610.133
2020-08-24T17:00:00,385.248,39.654,63.132,25958.015
2020-08-24T18:00:00,414.637,40.172,61.745,26041.624
2020-08-24T19:00:00,447.187,41.956,58.919,26572.177
2020-08-24T20:00:00,464.02,42.534,57.394,26673.785
2020-08-24T21:00:00,480.191,41.59,55.351,26773.708
2020-08-24T22:00:00,482.578,40.577,51.987,26371.627
2020-08-24T23:00:00,483.789,39.215,49.488,25755.537
2020-08-25T00:00:00,490.47,38.507,46.509,25278.778
2020-08-25T01:00:00,491.868,38.322,45.754,24958.836
2020-08-25T02:00:00,494.483,38.46,47.081,24783.931
2020-08-25T03:00:00,496.812,38.177,47.97,24517.09
2020-08-25T04:00:00,501.084,38.108,49.074,24486.143
2020-08-25T05:00:00,515.263,38.71,50.11,25371.647
2020-08-25T06:00:00,512.621,40.067,55.133,26009.059
2020-08-25T07:00:00,475.894,41.114,59.755,26160.938
2020-08-25T08:00:00,430.167,40.406,63.485,26030.787
2020-08-25T09:00:00,389.421,39.559,64.153,25756.319
2020-08-25T10:00:00,354.526,38.97,66.783,25293.346
2020-08-25T11:00:00,334.942,38.305,68.142,24902.846
2020-08-25T12:00:00,323.697,37.499,68.771,24504.72
2020-08-25T13:00:00,315.689,36.475,68.543,23764.359
2020-08-25T14:00:00,318.389,36.719,65.808,23436.488
2020-08-25T15:00:00,330.805,37.488,64.821,23959.111
2020-08-25T16:00:00,333.536,35.834,65.001,23182.491
2020-08-25T17:00:00,341.239,36.091,64.623,23324.973
2020-08-25T18:00:00,360.572,37.643,63.175,24235.957
2020-08-25T19:00:00,370.051,39.151,61.824,24703.405
2020-08-25T20:00:00,368.188,38.327,61.097,24486.83
2020-08-25T21:00:00,344.613,35.568,60.685,23105.477
2020-08-25T22:00:00,300.2,31.747,58.185,19618.34
2020-08-25T23:00:00,239.126,25.817,54.519,14419.596
2020-08-26T00:00:00,197.689,21.739,51.382,11271.526
2020-08-26T01:00:00,180.017,20.854,51.191,10305.373
2020-08-26T02:00:00,172.505,20.866,51.085,9984.643
2020-08-26T03:00:00,169.194,21.044,50.47,9918.615
2020-08-26T04:00:00,172.196,21.18,50.794,10189.54
2020-08-26T05:00:00,179.399,21.959,52.714,10829.012
2020-08-26T06:00:00,193.6,24.563,58.814,12558.655
2020-08-26T07:00:00,190.191,25.096,63.203,13076.329
2020-08-26T08:00:00,164.124,23.974,67.433,12162.34
2020-08-26T09:00:00,137.295,22.76,69.683,11031.728
2020-08-26T10:00:00,127.0,20.014,71.229,10333.778
2020-08-26T11:00:00,122.147,20.005,73.103,10190.793
2020-08-26T12:00:00,120.131,19.951,73.407,10147.67
2020-08-26T13:00:00,117.966,19.845,74.652,10120.733
2020-08-26T14:00:00,115.923,19.311,73.551,9784.283
2020-08-26T15:00:00,121.818,19.331,72.609,9991.681
2020-08-26T16:00:00,131.493,20.215,70.932,10545.36
2020-08-26T17:00:00,146.971,21.443,67.493,11323.75
2020-08-26T18:00:00,165.642,23.127,66.177,12234.699
2020-08-26T19:00:00,186.948,24.795,64.294,13329.892
2020-08-26T20:00:00,190.029,25.08,62.236,13108.652
2020-08-26T21:00:00,192.59,24.55,59.297,12739.846
2020-08-26T22:00:00,199.711,23.823,56.175,12596.894
2020-08-26T23:00:00,197.544,22.969,53.693,11928.601
2020-08-27T00:00:00,204.142,23.816,53.374,12254.294
2020-08-27T01:00:00,219.924,24.495,52.341,12953.981
2020-08-27T02:00:00,238.973,25.227,50.866,13555.153
2020-08-27T03:00:00,267.898,26.894,50.935,14986.55
2020-08-27T04:00:00,290.467,28.51,53.597,16435.628
2020-08-27T05:00:00,327.216,31.146,53.367,18916.85
2020-08-27T06:00:00,355.114,36.634,58.092,22544.164
2020-08-27T07:00:00,360.685,37.176,62.866,23553.402
2020-08-27T08:00:00,343.065,37.726,65.135,24000.319
2020-08-27T09:00:00,322.237,37.4,66.206,23959.671
2020-08-27T10:00:00,303.264,36.819,67.632,23441.272
2020-08-27T11:00:00,307.972,38.314,68.38,24361.494
2020-08-27T12:00:00,317.968,38.697,68.103,24601.024
2020-08-27T13:00:00,331.873,38.769,67.422,24900.154
2020-08-27T14:00:00,347.231,38.831,65.659,25141.92
2020-08-27T15:00:00,365.436,38.663,64.539,25399.826
2020-08-27T16:00:00,384.652,38.785,62.069,25470.904
2020-08-27T17:00:00,420.136,39.162,62.042,25761.082
2020-08-27T18:00:00,469.141,41.478,60.065,26713.838
2020-08-27T19:00:00,517.928,42.212,59.402,27109.535
2020-08-27T20:00:00,522.876,41.95,58.268,26819.103
2020-08-27T21:00:00,507.631,41.051,56.083,26352.41
2020-08-27T22:00:00,496.066,38.846,52.684,25325.106
2020-08-27T23:00:00,476.593,37.766,49.318,24643.721
2020-08-28T00:00:00,447.713,35.532,48.372,23138.904
2020-08-28T01:00:00,409.892,34.569,48.486,21666.177
2020-08-28T02:00:00,369.74,32.641,48.609,19609.869
2020-08-28T03:00:00,344.72,31.923,49.734,18771.71
2020-08-28T04:00:00,338.584,32.027,50.868,19007.29
2020-08-28T05:00:00,357.617,34.11,52.99,21325.201
2020-08-28T06:00:00,370.282,35.883,56.812,23002.636
2020-08-28T07:00:00,373.325,37.474,60.003,24057.969
2020-08-28T08:00:00,357.533,39.354,62.362,24406.426
2020-08-28T09:00:00,343.622,38.463,64.781,24467.314
2020-08-28T10:00:00,330.729,37.938,66.489,24468.244
2020-08-28T11:00:00,314.511,37.025,68.401,24048.092
2020-08-28T12:00:00,303.143,35.636,68.694,23205.383
2020-08-28T13:00:00,307.658,35.614,66.392,23145.32
2020-08-28T14:00:00,316.874,35.422,65.436,23147.0
2020-08-28T15:00:00,335.994,35.059,64.244,23008.746
2020-08-28T16:00:00,359.665,35.799,62.095,23342.144
2020-08-28T17:00:00,393.099,36.612,59.618,23527.528
2020-08-28T18:00:00,419.654,37.329,58.29,23550.51
2020-08-28T19:00:00,444.374,37.739,57.394,23620.181
2020-08-28T20:00:00,456.266,37.548,55.831,23862.664
2020-08-28T21:00:00,462.599,36.919,53.976,23858.839
2020-08-28T22:00:00,457.055,35.836,50.494,23073.526
2020-08-28T23:00:00,441.838,34.596,47.593,22059.893
2020-08-29T00:00:00,430.251,32.884,45.462,20764.606
2020-08-29T01:00:00,400.551,31.288,47.067,18885.143
2020-08-29T02:00:00,377.688,30.041,46.862,17608.855
2020-08-29T03:00:00,356.326,29.276,48.633,16554.765
2020-08-29T04:00:00,358.657,29.46,46.998,16575.411
2020-08-29T05:00:00,367.544,30.138,46.804,17026.639
2020-08-29T06:00:00,377.24,29.688,46.508,17377.664
2020-08-29T07:00:00,385.169,30.662,46.531,18603.421
2020-08-29T08:00:00,375.942,31.363,50.131,19346.952
2020-08-29T09:00:00,350.002,31.563,53.215,19506.803
2020-08-29T10:00:00,318.724,31.065,55.691,19040.219
2020-08-29T11:00:00,292.542,30.671,57.791,18678.853
2020-08-29T12:00:00,269.451,29.041,57.11,17166.826
2020-08-29T13:00:00,269.043,28.618,54.612,16790.95
2020-08-29T14:00:00,279.392,28.755,54.03,16912.026
2020-08-29T15:00:00,310.601,30.015,52.986,18179.934
2020-08-29T16:00:00,334.294,30.454,51.684,18370.996
2020-08-29T17:00:00,379.871,32.636,51.089,20197.671
2020-08-29T18:00:00,418.714,33.603,51.199,20925.784
2020-08-29T19:00:00,454.659,35.775,49.261,21986.711
2020-08-29T20:00:00,469.217,36.537,47.8,22287.745
2020-08-29T21:00:00,482.405,35.446,46.176,22199.152
2020-08-29T22:00:00,486.516,35.151,44.422,22110.704
2020-08-29T23:00:00,490.662,34.196,42.347,21576.955
2020-08-30T00:00:00,480.787,32.943,40.851,20264.223
2020-08-30T01:00:00,472.107,31.402,40.089,18917.488
2020-08-30T02:00:00,455.871,30.495,39.921,17698.151
2020-08-30T03:00:00,440.722,30.44,41.338,17069.128
2020-08-30T04:00:00,437.49,30.078,41.389,16813.507
2020-08-30T05:00:00,437.08,30.131,42.448,16839.442
2020-08-30T06:00:00,442.785,29.445,40.702,16830.446
2020-08-30T07:00:00,421.413,29.319,41.604,16611.763
2020-08-30T08:00:00,398.279,29.38,44.414,16897.476
2020-08-30T09:00:00,370.492,29.66,47.093,17171.682
2020-08-30T10:00:00,351.27,30.645,49.949,17572.478
2020-08-30T11:00:00,347.567,31.245,52.57,18214.377
2020-08-30T12:00:00,339.466,30.751,52.985,18112.984
2020-08-30T13:00:00,322.778,29.304,52.19,16745.986
2020-08-30T14:00:00,315.847,29.851,53.293,16560.889
2020-08-30T15:00:00,315.348,29.561,53.702,16344.311
2020-08-30T16:00:00,323.736,29.679,53.788,16636.455
2020-08-30T17:00:00,343.402,29.852,51.308,17380.906
2020-08-30T18:00:00,380.224,32.217,50.08,19680.303
2020-08-30T19:00:00,400.297,34.868,49.809,21388.848
2020-08-30T20:00:00,407.892,35.186,48.845,21909.096
2020-08-30T21:00:00,403.809,34.649,47.674,21871.279
2020-08-30T22:00:00,393.472,33.318,47.016,20730.485
2020-08-30T23:00:00,370.502,31.557,45.332,18816.879
2020-08-31T00:00:00,350.626,29.084,43.559,16590.299
2020-08-31T01:00:00,353.809,28.801,42.426,16143.067
2020-08-31T02:00:00,360.11,29.649,43.035,16274.466
2020-08-31T03:00:00,368.146,29.261,44.029,16055.866
2020-08-31T04:00:00,387.853,30.144,44.907,17046.856
2020-08-31T05:00:00,439.784,34.013,47.53,21076.906
2020-08-31T06:00:00,483.927,38.779,54.781,25557.921
2020-08-31T07:00:00,485.901,41.663,58.468,27472.982
2020-08-31T08:00:00,471.629,43.609,60.675,28469.995
2020-08-31T09:00:00,456.241,43.655,62.097,28797.555
2020-08-31T10:00:00,438.004,43.092,64.35,28682.519
2020-08-31T11:00:00,416.393,42.548,66.333,28265.566
2020-08-31T12:00:00,402.691,42.159,66.766,28168.314
2020-08-31T13:00:00,399.657,42.177,66.201,28292.308
2020-08-31T14:00:00,407.309,42.778,64.297,28492.82
2020-08-31T15:00:00,425.401,43.219,62.504,28865.022
2020-08-31T16:00:00,447.5,42.863,61.854,28803.123
2020-08-31T17:00:00,477.141,43.889,60.71,29217.012
2020-08-31T18:00:00,505.027,44.992,59.675,29474.339
2020-08-31T19:00:00,525.077,45.642,58.958,29574.121
2020-08-31T20:00:00,530.225,45.607,56.759,29413.774
