Timestamp,Pumped storage generation,Solar,Wind offshore,Wind onshore,Hydro
2019-10-06T06:00:00,0.005,0.0,3.825,7.763,2.299
2019-10-06T07:00:00,0.002,0.237,4.23,8.153,2.228
2019-10-06T08:00:00,0.068,2.416,4.647,8.171,2.186
2019-10-06T09:00:00,0.251,6.016,4.903,7.768,2.259
2019-10-06T10:00:00,0.252,9.358,5.011,7.56,2.26
2019-10-06T11:00:00,0.247,11.276,5.065,8.242,2.241
2019-10-06T12:00:00,0.213,11.373,5.031,9.303,2.238
2019-10-06T13:00:00,0.089,10.546,5.05,10.441,2.221
2019-10-06T14:00:00,0.01,8.617,5.062,11.55,2.233
2019-10-06T15:00:00,0.036,5.996,4.988,12.434,2.203
2019-10-06T16:00:00,0.12,3.655,4.99,12.757,2.19
2019-10-06T17:00:00,0.585,1.461,5.048,12.433,2.28
2019-10-06T18:00:00,1.415,0.14,5.162,12.863,2.299
2019-10-06T19:00:00,2.206,0.0,5.25,13.613,2.344
2019-10-06T20:00:00,1.51,0.0,5.236,14.0,2.338
2019-10-06T21:00:00,0.196,0.0,5.153,14.164,2.198
2019-10-06T22:00:00,0.406,0.0,5.009,13.103,2.343
2019-10-06T23:00:00,0.383,0.0,4.69,11.968,2.37
2019-10-07T00:00:00,0.05,0.0,3.92,10.966,2.138
2019-10-07T01:00:00,0.001,0.0,3.281,9.758,2.132
2019-10-07T02:00:00,0.0,0.0,2.779,8.34,2.161
2019-10-07T03:00:00,0.053,0.0,2.34,6.871,2.283
2019-10-07T04:00:00,0.014,0.0,2.562,6.296,2.16
2019-10-07T05:00:00,0.229,0.0,2.354,6.33,2.138
2019-10-07T06:00:00,1.396,0.0,1.764,5.946,2.23
2019-10-07T07:00:00,2.298,0.224,2.231,4.622,2.319
2019-10-07T08:00:00,1.948,2.756,2.694,4.091,2.251
2019-10-07T09:00:00,1.365,7.323,2.256,2.834,2.319
2019-10-07T10:00:00,1.694,11.922,1.952,1.512,2.365
2019-10-07T11:00:00,0.726,15.224,2.105,1.417,2.327
2019-10-07T12:00:00,0.513,16.751,2.529,1.413,2.263
2019-10-07T13:00:00,0.97,16.279,2.58,1.32,2.38
2019-10-07T14:00:00,0.755,14.527,2.428,1.283,2.389
2019-10-07T15:00:00,0.637,11.519,2.396,1.519,2.355
2019-10-07T16:00:00,0.743,7.101,2.679,1.73,2.341
2019-10-07T17:00:00,1.857,2.846,3.174,1.892,2.372
2019-10-07T18:00:00,1.982,0.28,3.656,2.615,2.371
2019-10-07T19:00:00,2.171,0.0,4.088,3.791,2.394
2019-10-07T20:00:00,2.129,0.0,4.468,5.04,2.436
2019-10-07T21:00:00,0.272,0.0,4.548,6.739,2.349
2019-10-07T22:00:00,0.452,0.0,4.696,8.485,2.372
2019-10-07T23:00:00,0.146,0.0,4.83,10.46,2.41
2019-10-08T00:00:00,0.186,0.0,4.959,12.304,2.369
2019-10-08T01:00:00,0.012,0.0,5.041,13.837,2.305
2019-10-08T02:00:00,0.031,0.0,5.207,15.247,2.259
2019-10-08T03:00:00,0.025,0.0,5.19,16.475,2.333
2019-10-08T04:00:00,0.006,0.0,4.761,18.243,2.219
2019-10-08T05:00:00,0.118,0.0,4.488,19.518,2.229
2019-10-08T06:00:00,0.116,0.0,4.483,21.113,2.292
2019-10-08T07:00:00,0.301,0.064,4.682,22.153,2.284
2019-10-08T08:00:00,1.679,0.808,4.272,22.404,2.315
2019-10-08T09:00:00,1.107,2.35,3.966,21.689,2.271
2019-10-08T10:00:00,0.85,4.362,4.004,21.25,2.262
2019-10-08T11:00:00,0.823,6.106,4.095,20.886,2.247
2019-10-08T12:00:00,0.974,6.84,3.996,20.087,2.131
2019-10-08T13:00:00,1.22,6.412,4.361,18.712,2.121
2019-10-08T14:00:00,0.704,5.724,4.704,17.197,2.169
2019-10-08T15:00:00,0.73,4.52,4.966,15.512,2.284
2019-10-08T16:00:00,0.617,3.084,5.31,14.665,2.288
2019-10-08T17:00:00,2.059,1.418,5.351,13.761,2.324
2019-10-08T18:00:00,2.799,0.132,5.304,13.3,2.358
2019-10-08T19:00:00,2.078,0.0,5.412,14.055,2.238
2019-10-08T20:00:00,1.592,0.0,5.392,15.558,2.216
2019-10-08T21:00:00,0.522,0.0,5.085,16.845,2.245
2019-10-08T22:00:00,0.269,0.0,5.036,17.682,2.257
2019-10-08T23:00:00,0.169,0.0,4.702,18.654,2.25
2019-10-09T00:00:00,0.021,0.0,5.069,18.999,2.234
2019-10-09T01:00:00,0.016,0.0,4.843,19.479,2.211
2019-10-09T02:00:00,0.0,0.0,4.514,19.867,2.218
2019-10-09T03:00:00,0.0,0.0,4.603,20.137,2.202
2019-10-09T04:00:00,0.0,0.0,5.208,19.998,2.216
2019-10-09T05:00:00,0.098,0.0,5.344,20.186,2.26
2019-10-09T06:00:00,0.484,0.0,5.683,19.945,2.271
2019-10-09T07:00:00,0.727,0.102,5.831,19.344,2.238
2019-10-09T08:00:00,1.739,1.983,5.349,18.031,2.243
2019-10-09T09:00:00,1.327,5.286,4.971,16.85,2.243
2019-10-09T10:00:00,0.321,8.515,4.804,16.485,2.218
2019-10-09T11:00:00,0.252,10.458,4.681,17.28,2.242
2019-10-09T12:00:00,0.239,10.049,4.645,17.301,2.22
2019-10-09T13:00:00,0.355,8.045,4.882,17.474,2.311
2019-10-09T14:00:00,0.853,5.936,4.811,16.891,2.395
2019-10-09T15:00:00,0.344,4.425,4.711,16.216,2.29
2019-10-09T16:00:00,0.856,2.884,4.424,16.144,2.286
2019-10-09T17:00:00,1.317,1.379,3.872,16.579,2.366
2019-10-09T18:00:00,1.706,0.156,4.174,17.151,2.496
2019-10-09T19:00:00,1.66,0.0,3.891,18.243,2.523
2019-10-09T20:00:00,1.26,0.0,3.473,19.58,2.335
2019-10-09T21:00:00,0.692,0.0,3.932,19.991,2.321
2019-10-09T22:00:00,0.265,0.0,3.597,20.292,2.348
2019-10-09T23:00:00,0.166,0.0,3.645,20.897,2.372
2019-10-10T00:00:00,0.154,0.0,3.153,20.884,2.366
2019-10-10T01:00:00,0.042,0.0,3.488,20.836,2.302
2019-10-10T02:00:00,0.014,0.0,3.05,21.615,2.329
2019-10-10T03:00:00,0.002,0.0,3.451,22.373,2.329
2019-10-10T04:00:00,0.001,0.0,4.144,21.984,2.374
2019-10-10T05:00:00,0.0,0.0,4.64,21.672,2.394
2019-10-10T06:00:00,0.573,0.0,5.094,22.037,2.429
2019-10-10T07:00:00,1.728,0.104,5.254,21.872,2.488
2019-10-10T08:00:00,2.076,1.877,5.437,20.768,2.4
2019-10-10T09:00:00,2.762,4.867,5.516,19.71,2.495
2019-10-10T10:00:00,1.755,7.811,5.627,20.117,2.42
2019-10-10T11:00:00,0.555,10.42,5.504,21.846,2.362
2019-10-10T12:00:00,0.405,12.805,5.659,23.014,2.319
2019-10-10T13:00:00,0.11,13.448,5.878,23.743,2.403
2019-10-10T14:00:00,0.024,13.286,5.956,23.857,2.52
2019-10-10T15:00:00,0.027,11.395,5.96,23.336,2.55
2019-10-10T16:00:00,0.033,7.678,5.684,22.46,2.464
2019-10-10T17:00:00,0.778,3.083,5.717,20.851,2.422
2019-10-10T18:00:00,1.283,0.25,5.771,20.122,2.451
2019-10-10T19:00:00,2.203,0.0,5.458,21.302,2.525
2019-10-10T20:00:00,1.143,0.0,5.636,23.143,2.381
2019-10-10T21:00:00,0.466,0.0,5.719,24.735,2.308
2019-10-10T22:00:00,0.306,0.0,5.839,24.276,2.356
2019-10-10T23:00:00,0.031,0.0,5.943,24.435,2.352
2019-10-11T00:00:00,0.097,0.0,5.574,25.069,2.395
2019-10-11T01:00:00,0.037,0.0,5.375,25.196,2.425
2019-10-11T02:00:00,0.03,0.0,5.381,25.589,2.418
2019-10-11T03:00:00,0.028,0.0,5.342,25.843,2.416
2019-10-11T04:00:00,0.028,0.0,5.305,26.589,2.413
2019-10-11T05:00:00,0.057,0.0,4.965,27.398,2.376
2019-10-11T06:00:00,0.209,0.0,5.067,28.976,2.372
2019-10-11T07:00:00,1.591,0.129,5.182,29.357,2.431
2019-10-11T08:00:00,2.243,2.336,5.201,29.346,2.401
2019-10-11T09:00:00,1.746,6.041,5.205,29.119,2.347
2019-10-11T10:00:00,0.892,9.423,5.244,28.071,2.331
2019-10-11T11:00:00,0.291,12.034,5.598,27.853,2.326
2019-10-11T12:00:00,0.075,13.526,5.606,28.069,2.298
2019-10-11T13:00:00,0.148,13.792,5.59,28.211,2.353
2019-10-11T14:00:00,0.016,12.837,5.582,28.834,2.309
2019-10-11T15:00:00,0.033,10.235,5.417,28.776,2.38
2019-10-11T16:00:00,0.042,6.7,5.205,28.786,2.352
2019-10-11T17:00:00,0.481,2.781,5.376,28.852,2.279
2019-10-11T18:00:00,2.075,0.221,5.479,29.544,2.293
2019-10-11T19:00:00,2.21,0.0,5.488,30.448,2.303
2019-10-11T20:00:00,0.389,0.0,5.491,31.628,2.23
2019-10-11T21:00:00,0.063,0.0,5.412,32.489,2.205
2019-10-11T22:00:00,0.098,0.0,5.243,31.76,2.222
2019-10-11T23:00:00,0.019,0.0,5.261,31.848,2.171
2019-10-12T00:00:00,0.007,0.0,5.349,31.388,2.188
2019-10-12T01:00:00,0.0,0.0,5.319,30.509,2.144
2019-10-12T02:00:00,0.0,0.0,5.308,29.291,2.143
2019-10-12T03:00:00,0.002,0.0,5.475,28.296,2.141
2019-10-12T04:00:00,0.033,0.0,5.793,27.026,2.14
2019-10-12T05:00:00,0.002,0.0,6.095,25.839,2.141
2019-10-12T06:00:00,0.235,0.0,5.917,24.961,2.221
2019-10-12T07:00:00,0.887,0.135,6.099,24.407,2.197
2019-10-12T08:00:00,1.553,3.471,5.814,22.993,2.206
2019-10-12T09:00:00,1.209,9.98,5.78,21.43,2.161
2019-10-12T10:00:00,0.131,15.692,5.871,20.205,2.158
2019-10-12T11:00:00,0.064,19.385,5.957,20.22,2.159
2019-10-12T12:00:00,0.244,20.458,5.92,20.053,2.141
2019-10-12T13:00:00,0.034,19.157,5.859,19.284,2.126
2019-10-12T14:00:00,0.235,16.088,5.81,17.349,2.335
2019-10-12T15:00:00,0.212,11.762,5.548,15.688,2.279
2019-10-12T16:00:00,0.712,6.694,5.203,13.47,2.398
2019-10-12T17:00:00,1.718,2.303,4.604,11.793,2.287
2019-10-12T18:00:00,2.795,0.103,4.323,10.455,2.154
2019-10-12T19:00:00,2.984,0.0,3.731,10.736,2.226
2019-10-12T20:00:00,2.511,0.0,3.59,10.983,2.158
2019-10-12T21:00:00,1.599,0.0,3.18,11.775,2.16
2019-10-12T22:00:00,1.403,0.0,2.889,12.145,2.131
2019-10-12T23:00:00,0.654,0.0,2.486,12.324,2.121
2019-10-13T00:00:00,0.165,0.0,2.172,12.396,2.153
2019-10-13T01:00:00,0.443,0.0,1.796,11.523,2.143
2019-10-13T02:00:00,0.406,0.0,1.753,10.593,2.104
2019-10-13T03:00:00,0.25,0.0,1.547,10.074,2.109
2019-10-13T04:00:00,0.467,0.0,1.303,9.495,2.193
2019-10-13T05:00:00,0.233,0.0,1.215,9.775,2.083
2019-10-13T06:00:00,0.189,0.0,1.009,10.418,2.121
2019-10-13T07:00:00,0.457,0.11,0.945,10.904,2.098
2019-10-13T08:00:00,0.352,2.717,1.143,11.606,2.105
2019-10-13T09:00:00,0.207,8.228,1.293,11.139,2.037
2019-10-13T10:00:00,0.082,13.557,1.855,9.671,2.126
2019-10-13T11:00:00,0.174,17.781,1.671,9.291,2.047
2019-10-13T12:00:00,0.132,19.695,2.104,9.418,2.099
2019-10-13T13:00:00,0.176,19.608,2.569,10.045,2.066
2019-10-13T14:00:00,0.005,17.604,3.211,11.274,1.991
2019-10-13T15:00:00,0.017,13.784,3.757,12.76,2.033
2019-10-13T16:00:00,0.015,8.489,4.429,14.46,2.069
2019-10-13T17:00:00,0.52,3.05,4.619,17.264,2.106
2019-10-13T18:00:00,1.436,0.169,5.201,21.956,2.09
2019-10-13T19:00:00,1.831,0.0,5.343,26.019,2.042
2019-10-13T20:00:00,1.09,0.0,5.392,27.863,1.939
2019-10-13T21:00:00,0.281,0.0,5.529,29.099,2.041
2019-10-13T22:00:00,0.301,0.0,5.526,27.649,2.087
2019-10-13T23:00:00,0.084,0.0,5.508,26.281,2.036
2019-10-14T00:00:00,0.009,0.0,5.491,24.472,2.016
2019-10-14T01:00:00,0.045,0.0,5.481,22.711,1.908
2019-10-14T02:00:00,0.066,0.0,5.632,20.604,1.897
2019-10-14T03:00:00,0.074,0.0,5.745,18.371,1.944
2019-10-14T04:00:00,0.027,0.0,5.582,15.872,2.021
2019-10-14T05:00:00,0.248,0.0,4.769,13.057,2.048
2019-10-14T06:00:00,1.237,0.0,3.659,11.101,2.233
2019-10-14T07:00:00,2.913,0.091,2.471,9.33,2.295
2019-10-14T08:00:00,2.092,3.058,1.769,7.641,2.172
2019-10-14T09:00:00,1.168,9.575,1.266,5.733,2.049
2019-10-14T10:00:00,1.369,15.892,1.006,3.826,2.055
2019-10-14T11:00:00,1.248,20.197,0.844,2.621,2.047
2019-10-14T12:00:00,0.895,22.368,0.796,2.283,2.062
2019-10-14T13:00:00,0.576,22.153,0.719,2.389,2.011
2019-10-14T14:00:00,0.177,19.773,0.594,2.792,2.032
2019-10-14T15:00:00,0.38,15.795,0.51,3.259,2.02
2019-10-14T16:00:00,0.979,9.955,0.816,3.828,1.962
2019-10-14T17:00:00,2.494,3.459,1.738,4.802,2.153
2019-10-14T18:00:00,2.204,0.152,3.41,8.535,2.001
2019-10-14T19:00:00,1.794,0.0,4.709,12.725,1.958
2019-10-14T20:00:00,1.073,0.0,4.913,14.236,1.967
2019-10-14T21:00:00,0.267,0.0,4.897,15.247,1.99
2019-10-14T22:00:00,0.355,0.0,5.157,15.274,2.012
2019-10-14T23:00:00,0.1,0.0,5.243,14.975,1.935
2019-10-15T00:00:00,0.064,0.0,5.026,14.337,1.918
2019-10-15T01:00:00,0.002,0.0,4.281,13.258,1.907
2019-10-15T02:00:00,0.0,0.0,4.774,12.439,1.921
2019-10-15T03:00:00,0.0,0.0,5.281,11.622,1.901
2019-10-15T04:00:00,0.005,0.0,5.289,10.883,1.92
2019-10-15T05:00:00,0.319,0.0,4.556,9.6,2.107
2019-10-15T06:00:00,0.562,0.0,4.565,8.96,2.12
2019-10-15T07:00:00,1.534,0.069,3.937,8.08,2.244
2019-10-15T08:00:00,1.587,2.504,3.292,7.152,2.058
2019-10-15T09:00:00,1.492,7.799,2.801,5.657,2.082
2019-10-15T10:00:00,2.072,13.081,2.359,3.544,2.108
2019-10-15T11:00:00,0.813,16.877,2.651,2.141,2.129
2019-10-15T12:00:00,0.406,17.889,2.937,2.151,2.003
2019-10-15T13:00:00,0.327,16.726,2.504,2.247,2.146
2019-10-15T14:00:00,0.355,14.567,2.898,2.072,2.102
2019-10-15T15:00:00,0.401,11.027,2.825,2.071,2.038
2019-10-15T16:00:00,1.286,6.116,2.227,2.123,2.351
2019-10-15T17:00:00,1.983,1.656,2.05,2.315,2.1
2019-10-15T18:00:00,2.678,0.033,1.874,2.745,2.256
2019-10-15T19:00:00,3.005,0.0,1.453,3.597,2.129
2019-10-15T20:00:00,1.721,0.0,1.062,4.693,2.037
2019-10-15T21:00:00,0.51,0.0,0.695,6.188,2.017
2019-10-15T22:00:00,0.358,0.0,0.603,7.572,2.065
2019-10-15T23:00:00,0.138,0.0,0.668,8.966,2.044
2019-10-16T00:00:00,0.012,0.0,0.628,10.196,2.116
2019-10-16T01:00:00,0.01,0.0,0.468,11.629,1.999
2019-10-16T02:00:00,0.001,0.0,0.334,13.087,2.016
2019-10-16T03:00:00,0.0,0.0,0.43,14.334,2.148
2019-10-16T04:00:00,0.0,0.0,0.452,14.495,2.21
2019-10-16T05:00:00,0.057,0.0,0.465,14.117,2.199
2019-10-16T06:00:00,0.445,0.0,0.3,14.409,2.238
2019-10-16T07:00:00,1.719,0.024,0.363,14.796,2.341
2019-10-16T08:00:00,1.869,1.283,0.522,15.086,2.198
2019-10-16T09:00:00,0.991,4.735,0.978,15.604,2.194
2019-10-16T10:00:00,0.346,9.099,1.446,16.428,2.227
2019-10-16T11:00:00,0.073,12.406,1.752,17.329,2.151
2019-10-16T12:00:00,0.029,13.899,1.925,17.773,2.195
2019-10-16T13:00:00,0.066,14.14,1.707,17.101,2.263
2019-10-16T14:00:00,0.157,12.519,1.279,16.102,2.38
2019-10-16T15:00:00,0.055,9.854,1.348,15.435,2.25
2019-10-16T16:00:00,0.09,6.353,1.975,14.384,2.304
2019-10-16T17:00:00,0.497,2.235,2.666,12.725,2.254
2019-10-16T18:00:00,1.903,0.08,3.486,13.176,2.207
2019-10-16T19:00:00,1.511,0.0,4.045,14.492,2.098
2019-10-16T20:00:00,0.874,0.0,4.933,15.886,2.145
2019-10-16T21:00:00,0.436,0.0,5.176,16.859,2.093
2019-10-16T22:00:00,0.234,0.0,5.316,16.67,2.155
2019-10-16T23:00:00,0.336,0.0,5.21,16.254,2.12
2019-10-17T00:00:00,0.117,0.0,4.674,16.12,2.13
2019-10-17T01:00:00,0.003,0.0,4.108,16.432,2.06
2019-10-17T02:00:00,0.052,0.0,3.129,16.457,2.169
2019-10-17T03:00:00,0.054,0.0,2.57,16.651,2.106
2019-10-17T04:00:00,0.013,0.0,2.072,16.525,2.043
2019-10-17T05:00:00,0.072,0.0,1.795,16.474,2.048
2019-10-17T06:00:00,0.537,0.0,1.354,16.93,2.17
2019-10-17T07:00:00,1.713,0.035,1.441,16.586,2.295
2019-10-17T08:00:00,2.178,1.261,1.463,15.539,2.238
2019-10-17T09:00:00,2.161,4.317,1.619,13.726,2.152
2019-10-17T10:00:00,1.231,7.789,2.206,11.748,2.096
2019-10-17T11:00:00,0.443,11.133,2.714,9.784,2.096
2019-10-17T12:00:00,0.1,13.655,2.381,8.851,2.08
2019-10-17T13:00:00,0.105,14.768,2.225,8.303,2.128
2019-10-17T14:00:00,0.195,13.463,2.195,7.323,2.152
2019-10-17T15:00:00,0.421,10.239,1.743,6.371,2.137
2019-10-17T16:00:00,0.928,5.741,1.317,5.039,2.045
2019-10-17T17:00:00,1.931,1.545,1.094,4.435,2.121
2019-10-17T18:00:00,2.646,0.031,0.809,4.788,2.268
2019-10-17T19:00:00,2.872,0.0,1.181,6.012,2.169
2019-10-17T20:00:00,1.585,0.0,2.222,7.398,2.043
2019-10-17T21:00:00,0.492,0.0,2.405,8.765,2.086
2019-10-17T22:00:00,0.461,0.0,2.629,9.471,2.061
2019-10-17T23:00:00,0.445,0.0,2.681,9.747,2.059
2019-10-18T00:00:00,0.418,0.0,2.33,9.734,2.06
2019-10-18T01:00:00,0.416,0.0,2.074,9.549,2.145
2019-10-18T02:00:00,0.502,0.0,1.909,9.576,2.019
2019-10-18T03:00:00,0.59,0.0,2.24,9.655,1.993
2019-10-18T04:00:00,0.789,0.0,2.573,10.018,2.009
2019-10-18T05:00:00,0.584,0.0,2.955,11.168,2.058
2019-10-18T06:00:00,0.486,0.0,3.27,12.301,2.069
2019-10-18T07:00:00,1.651,0.031,3.736,13.806,2.046
2019-10-18T08:00:00,1.623,1.623,4.041,14.956,1.989
2019-10-18T09:00:00,1.483,5.739,4.349,14.643,1.97
2019-10-18T10:00:00,1.299,10.457,4.664,14.484,1.985
2019-10-18T11:00:00,0.843,13.67,4.827,16.072,1.994
2019-10-18T12:00:00,0.518,13.907,4.786,18.286,1.988
2019-10-18T13:00:00,0.271,12.011,5.037,20.5,2.037
2019-10-18T14:00:00,0.366,10.808,5.45,23.115,1.945
2019-10-18T15:00:00,0.385,8.339,5.294,24.306,1.966
2019-10-18T16:00:00,0.399,5.128,5.348,25.023,1.953
2019-10-18T17:00:00,0.571,1.776,5.48,24.667,2.007
2019-10-18T18:00:00,1.014,0.053,5.579,24.035,2.026
2019-10-18T19:00:00,0.829,0.0,5.118,23.633,1.917
2019-10-18T20:00:00,0.448,0.0,5.097,23.289,1.965
2019-10-18T21:00:00,0.545,0.0,5.07,22.216,1.908
2019-10-18T22:00:00,0.507,0.0,5.249,20.241,2.064
2019-10-18T23:00:00,0.266,0.0,5.301,18.683,2.042
2019-10-19T00:00:00,0.332,0.0,5.449,17.019,1.902
2019-10-19T01:00:00,0.369,0.0,5.432,16.292,1.893
2019-10-19T02:00:00,0.61,0.0,5.825,16.354,1.847
2019-10-19T03:00:00,0.559,0.0,5.688,16.55,1.844
2019-10-19T04:00:00,0.702,0.0,5.734,16.737,1.836
2019-10-19T05:00:00,0.714,0.0,5.98,16.513,1.842
2019-10-19T06:00:00,0.388,0.0,5.849,16.716,1.875
2019-10-19T07:00:00,0.191,0.014,5.659,16.076,1.879
2019-10-19T08:00:00,0.215,0.743,5.615,15.505,1.86
2019-10-19T09:00:00,0.238,2.895,5.739,15.469,1.863
2019-10-19T10:00:00,0.243,5.046,5.602,15.329,1.899
2019-10-19T11:00:00,0.394,6.742,5.735,14.96,1.886
2019-10-19T12:00:00,0.365,7.879,5.626,14.466,1.874
2019-10-19T13:00:00,0.403,7.692,5.155,13.931,1.882
2019-10-19T14:00:00,0.562,6.873,4.567,12.925,1.965
2019-10-19T15:00:00,0.544,6.024,3.939,11.839,1.893
2019-10-19T16:00:00,0.329,3.821,3.81,11.27,1.935
2019-10-19T17:00:00,0.507,1.022,4.084,11.268,1.876
2019-10-19T18:00:00,1.44,0.016,4.383,12.135,1.885
2019-10-19T19:00:00,1.469,0.0,4.711,12.81,1.858
2019-10-19T20:00:00,1.144,0.0,4.702,12.413,1.903
2019-10-19T21:00:00,0.643,0.0,4.857,12.2,1.949
2019-10-19T22:00:00,0.624,0.0,5.155,11.456,1.908
2019-10-19T23:00:00,0.44,0.0,4.886,11.001,1.927
2019-10-20T00:00:00,0.469,0.0,4.915,9.919,1.956
2019-10-20T01:00:00,0.668,0.0,4.554,9.132,1.917
2019-10-20T02:00:00,0.642,0.0,4.243,8.262,1.968
2019-10-20T03:00:00,0.867,0.0,4.077,7.06,1.953
2019-10-20T04:00:00,0.937,0.0,3.127,5.734,2.001
2019-10-20T05:00:00,0.734,0.0,2.379,5.268,1.873
2019-10-20T06:00:00,0.7,0.0,1.689,4.91,1.845
2019-10-20T07:00:00,0.41,0.016,1.647,4.395,1.824
2019-10-20T08:00:00,0.356,1.209,1.626,4.114,1.893
2019-10-20T09:00:00,0.525,4.171,1.276,3.569,1.878
2019-10-20T10:00:00,0.644,8.103,1.049,2.752,1.886
2019-10-20T11:00:00,0.501,11.28,0.951,2.124,1.882
2019-10-20T12:00:00,0.555,12.737,0.727,1.854,1.88
2019-10-20T13:00:00,0.291,12.803,0.474,1.963,1.854
2019-10-20T14:00:00,0.336,11.326,0.223,2.09,1.845
2019-10-20T15:00:00,0.298,8.38,0.077,2.496,1.861
2019-10-20T16:00:00,0.395,4.81,0.035,3.08,1.852
2019-10-20T17:00:00,0.959,1.259,0.02,3.822,1.899
2019-10-20T18:00:00,2.376,0.011,0.007,4.597,2.047
2019-10-20T19:00:00,2.452,0.0,0.002,5.378,1.987
2019-10-20T20:00:00,2.047,0.0,0.003,5.353,1.976
2019-10-20T21:00:00,0.506,0.0,0.032,5.423,1.999
2019-10-20T22:00:00,0.402,0.0,0.083,5.768,1.895
2019-10-20T23:00:00,0.549,0.0,0.203,6.924,1.832
2019-10-21T00:00:00,0.664,0.0,0.436,7.412,1.835
2019-10-21T01:00:00,0.677,0.0,0.787,7.662,1.861
2019-10-21T02:00:00,0.675,0.0,0.823,7.801,1.86
2019-10-21T03:00:00,0.675,0.0,1.035,7.689,1.869
2019-10-21T04:00:00,0.559,0.0,1.281,7.434,1.862
2019-10-21T05:00:00,0.57,0.0,1.551,7.784,1.864
2019-10-21T06:00:00,0.82,0.0,1.7,6.665,2.057
2019-10-21T07:00:00,2.464,0.013,2.082,6.419,2.026
2019-10-21T08:00:00,1.945,1.041,2.964,6.305,1.936
2019-10-21T09:00:00,2.072,3.3,3.151,6.199,2.067
2019-10-21T10:00:00,2.154,5.77,3.685,5.91,1.985
2019-10-21T11:00:00,0.855,8.333,3.394,5.57,1.893
2019-10-21T12:00:00,0.482,10.736,2.929,5.245,1.904
2019-10-21T13:00:00,0.407,11.196,2.421,4.474,2.038
2019-10-21T14:00:00,0.496,9.82,1.664,3.893,2.089
2019-10-21T15:00:00,0.342,7.559,1.116,3.53,1.948
2019-10-21T16:00:00,0.517,4.378,0.528,3.3,2.06
2019-10-21T17:00:00,1.042,1.098,0.584,3.315,2.071
2019-10-21T18:00:00,1.866,0.016,0.695,3.812,2.202
2019-10-21T19:00:00,2.053,0.0,0.552,4.44,2.089
2019-10-21T20:00:00,1.074,0.0,0.687,4.886,2.027
2019-10-21T21:00:00,0.383,0.0,1.055,5.497,1.961
2019-10-21T22:00:00,0.13,0.0,1.739,5.971,1.954
2019-10-21T23:00:00,0.429,0.0,1.715,6.32,2.009
2019-10-22T00:00:00,0.137,0.0,1.793,6.409,1.999
2019-10-22T01:00:00,0.426,0.0,1.649,6.738,2.02
2019-10-22T02:00:00,0.48,0.0,1.484,6.357,2.047
2019-10-22T03:00:00,0.598,0.0,1.328,6.072,2.077
2019-10-22T04:00:00,0.636,0.0,1.612,5.824,2.033
2019-10-22T05:00:00,0.536,0.0,1.881,5.625,2.094
2019-10-22T06:00:00,0.323,0.0,1.92,5.416,2.117
2019-10-22T07:00:00,1.288,0.01,1.8,5.294,2.092
2019-10-22T08:00:00,1.199,1.139,1.597,5.343,2.148
2019-10-22T09:00:00,1.346,4.559,1.38,5.447,2.075
2019-10-22T10:00:00,1.891,7.938,1.064,4.99,2.087
2019-10-22T11:00:00,1.48,11.115,1.356,4.371,2.302
2019-10-22T12:00:00,0.345,12.684,1.614,4.281,2.116
2019-10-22T13:00:00,0.441,12.482,2.138,3.8,2.062
2019-10-22T14:00:00,0.471,11.281,2.858,3.618,2.105
2019-10-22T15:00:00,0.154,8.903,3.11,3.304,2.183
2019-10-22T16:00:00,0.523,5.283,3.439,2.836,2.122
2019-10-22T17:00:00,0.412,1.564,3.647,2.241,2.116
2019-10-22T18:00:00,1.117,0.021,3.651,2.559,2.241
2019-10-22T19:00:00,1.294,0.0,3.298,3.271,2.293
2019-10-22T20:00:00,1.394,0.0,3.171,3.664,2.221
2019-10-22T21:00:00,0.264,0.0,3.151,4.204,2.259
2019-10-22T22:00:00,0.441,0.0,3.17,4.296,2.267
2019-10-22T23:00:00,0.464,0.0,2.834,4.323,2.21
2019-10-23T00:00:00,0.331,0.0,2.626,4.058,2.215
2019-10-23T01:00:00,0.625,0.0,2.257,3.792,2.198
2019-10-23T02:00:00,0.818,0.0,1.992,3.721,2.179
2019-10-23T03:00:00,0.831,0.0,1.692,3.721,2.221
2019-10-23T04:00:00,0.654,0.0,1.53,3.823,2.176
2019-10-23T05:00:00,0.499,0.0,1.371,4.028,2.136
2019-10-23T06:00:00,0.516,0.0,1.362,4.044,2.151
2019-10-23T07:00:00,2.045,0.005,1.173,4.248,2.26
2019-10-23T08:00:00,1.619,0.647,0.895,4.589,2.187
2019-10-23T09:00:00,1.179,2.957,0.81,4.518,2.081
2019-10-23T10:00:00,0.967,5.894,0.951,4.019,2.133
2019-10-23T11:00:00,0.709,8.993,0.68,3.524,2.22
2019-10-23T12:00:00,0.268,11.654,0.405,3.149,2.14
2019-10-23T13:00:00,0.237,13.145,0.325,2.884,2.036
2019-10-23T14:00:00,0.128,12.489,0.279,2.892,2.217
2019-10-23T15:00:00,0.106,10.017,0.261,3.122,2.181
2019-10-23T16:00:00,0.333,5.669,0.326,3.4,2.178
2019-10-23T17:00:00,1.123,1.292,0.383,4.652,2.13
2019-10-23T18:00:00,1.428,0.011,0.759,7.634,2.195
2019-10-23T19:00:00,1.514,0.0,1.333,10.686,2.302
2019-10-23T20:00:00,1.067,0.0,1.819,11.692,2.18
